amenity_key,google_type,place_id,name,lat,lon,types,vicinity,business_status
retail_store,home_goods_store,ChIJBegp03nC9IgR6Sy3uCujouM,"DeBeer Granite and Marble, Inc.",33.4476901,-84.6033516,home_goods_store|general_contractor|store|point_of_interest|establishment,"145 Mallory Court, Tyrone",OPERATIONAL
retail_store,home_goods_store,ChIJe-rznIDC9IgRa_pv2rxqu1E,MDT,33.4586849,-84.607932,furniture_store|home_goods_store|store|point_of_interest|establishment,"971 West Dogwood Trail, Tyrone",OPERATIONAL
retail_store,home_goods_store,ChIJ3YS_RbzI9IgRdqyXwApGJlo,Stainless Steel Tile,33.4478371,-84.6057548,home_goods_store|store|point_of_interest|establishment,"215 Shamrock Industrial Boulevard, Tyrone",OPERATIONAL
retail_store,home_goods_store,ChIJBT2VyI3C9IgRMOU6D-xviyE,Georgia Business Systems,33.4654267,-84.6227404,furniture_store|home_goods_store|store|point_of_interest|establishment,"155 Strandhill Road, Tyrone",OPERATIONAL
retail_store,home_goods_store,ChIJEYOiJHLC9IgRYPw5wyFz4bc,StoneTop Granite,33.4385883,-84.6151242,home_goods_store|store|point_of_interest|establishment,"155 Celtic Boulevard, Tyrone",OPERATIONAL
retail_store,home_goods_store,ChIJtRH79GzD9IgRlfO1lRF7QWM,Line Creek Cabinetry,33.4466208,-84.6067894,home_goods_store|general_contractor|store|point_of_interest|establishment,"180 Shamrock Industrial Boulevard Suite 107, Tyrone",OPERATIONAL
retail_store,home_goods_store,ChIJL1KFL-nD9IgR8o9PqzmZdFY,Royal Coatings LLC,33.4466193,-84.6067878,home_goods_store|store|point_of_interest|establishment,"180 Shamrock Industrial Boulevard Suite 102, Tyrone",OPERATIONAL
retail_store,home_goods_store,ChIJxx2HGOXp9IgR7IU_1KzFkHI,"Royal Woodworks, LLC",33.4456539,-84.6067327,furniture_store|home_goods_store|general_contractor|store|point_of_interest|establishment,"180 Shamrock Industrial Boulevard Suite 101, Tyrone",OPERATIONAL
retail_store,home_goods_store,ChIJneiHeyjp9IgR_9zPuAzRp_0,WP Homes LLC,33.443193,-84.6055131,painter|home_goods_store|general_contractor|store|point_of_interest|establishment,"382 Senoia Road, Tyrone",OPERATIONAL
retail_store,home_goods_store,ChIJLVTCw7rc9IgRADvaidjh_WM,J & J Poured Floors,33.4438382,-84.6051892,home_goods_store|general_contractor|store|point_of_interest|establishment,"390 Senoia Road, Tyrone",OPERATIONAL
retail_store,home_goods_store,ChIJY_awEHbC9IgRibi3mOfX9wo,Contemporary Kitchens Inc,33.4393989,-84.6063708,furniture_store|home_goods_store|store|point_of_interest|establishment,"325 Senoia Road, Peachtree City",OPERATIONAL
retail_store,home_goods_store,ChIJqYPMchLD9IgR4C47CwIjeUg,Encore Granite,33.4441323,-84.6050223,home_goods_store|general_contractor|store|point_of_interest|establishment,"396 Senoia Road Ste 104, Tyrone",OPERATIONAL
school,primary_school,ChIJcSLKuWDB9IgRYlnSc55-bR8,Thomas Crossroads Elementary School,33.4085615,-84.6682191,primary_school|school|point_of_interest|establishment,"3530 Georgia 34, Sharpsburg",OPERATIONAL
public_park,park,ChIJqZhTdtPD9IgRLXbchlWhJ5c,Andrew Bailey Ball Park,33.419423,-84.6503901,park|point_of_interest|establishment,"1011 Andrew Bailey Road, Sharpsburg",OPERATIONAL
public_park,park,ChIJUwieSNnp9IgR0rMj7xHpgK8,Crabapple Woods Tot Lot,33.43945600000001,-84.6019137,park|point_of_interest|establishment,"300 Grovewood Lane, Peachtree City",OPERATIONAL
public_park,park,ChIJBcya5a_D9IgRuxyhiwNzYJU,Cannongate Nature Park,33.4894708,-84.6477437,park|point_of_interest|establishment,"Cannongate Road, Sharpsburg",OPERATIONAL
place_of_worship,place_of_worship,ChIJW03b5Cbo9IgRwAVL-lL4F-0,Operation Mobilization (OM),33.4707085,-84.6037921,place_of_worship|point_of_interest|establishment,"285 Lynnwood Avenue, Tyrone",OPERATIONAL
national_big_box_store,department_store,ChIJ193FzMXp9IgRfZzATEKZz8k,Target,33.4370468,-84.5894247,department_store|shoe_store|electronics_store|clothing_store|furniture_store|home_goods_store|store|point_of_interest|establishment,"1209 Peachtree Parkway N, Peachtree City",OPERATIONAL
retail_store,clothing_store,ChIJ36gtaSPo9IgRpJSq89aXuhI,Red Door Consignment Co.,33.47326889999999,-84.5969593,clothing_store|furniture_store|home_goods_store|store|point_of_interest|establishment,"859 Senoia Road, Tyrone",OPERATIONAL
retail_store,clothing_store,ChIJnUOCuiLo9IgRD15q1hWuxtw,"Shirts Atlanta, Awards & More",33.4767621,-84.596259,clothing_store|store|point_of_interest|establishment,"909 Senoia Road C, Tyrone",OPERATIONAL
retail_store,clothing_store,ChIJj3SOE8Tp9IgRQwivO7suV-o,Lizard Thicket Boutique,33.4382576,-84.5911137,clothing_store|store|point_of_interest|establishment,"1253 North Peachtree Parkway, Peachtree City",OPERATIONAL
retail_store,clothing_store,ChIJzd7FzMXp9IgRtJuoJjjcjVY,Ross Dress for Less,33.4364161,-84.5919029,clothing_store|department_store|shoe_store|store|point_of_interest|establishment,"1235 North Peachtree Parkway, Peachtree City",OPERATIONAL
retail_store,clothing_store,ChIJ6bu7sw_q9IgRiq8TDQPJ-3I,Darling Divas Boutique,33.4380995,-84.5911462,shoe_store|jewelry_store|clothing_store|store|point_of_interest|establishment,"1247 North Peachtree Parkway, Peachtree City",OPERATIONAL
retail_store,clothing_store,ChIJQ_cehcLp9IgRlbtvy3UojYE,Pasture + Patina,33.47326049999999,-84.5968121,clothing_store|home_goods_store|store|point_of_interest|establishment,"859 Senoia Road, Tyrone",OPERATIONAL
retail_store,clothing_store,ChIJARqU9zrv9IgRgoIfpkn71aI,Lea Bee Boutique,33.4768327,-84.5962356,shoe_store|clothing_store|store|point_of_interest|establishment,"909 Senoia Road STE A, Tyrone",OPERATIONAL
retail_store,clothing_store,ChIJOXerXNfp9IgRLUpyggjutw0,Noo,33.4682013,-84.5781274,clothing_store|store|point_of_interest|establishment,"125 Melrose Glen, Tyrone",OPERATIONAL
retail_store,clothing_store,ChIJM22nVd7p9IgRQyua7mP6GpM,Maya Hair Boutique & Beauty supply,33.4874849,-84.5861589,clothing_store|store|point_of_interest|establishment,"1488 Georgia 74 Suite #6B, Tyrone",OPERATIONAL
retail_store,home_goods_store,ChIJAw4Cmv7p9IgR_4CtlIhQrR4,Sherwin-Williams Paint Store,33.4158017,-84.6023534,home_goods_store|store|point_of_interest|establishment,"423 Georgia 74, Peachtree City",OPERATIONAL
retail_store,home_goods_store,ChIJa9bGzMXp9IgRvGWEmSJRz1I,Kirkland's Home,33.4361292,-84.5916868,home_goods_store|furniture_store|store|point_of_interest|establishment,"1233 North Peachtree Parkway, Peachtree City",OPERATIONAL
retail_store,home_goods_store,ChIJX6naDCXo9IgRvuDdRpUZKn0,"Turnrow Bath, Body & Home",33.4680656,-84.5974526,home_goods_store|store|point_of_interest|establishment,"778 Senoia Road, Tyrone",OPERATIONAL
retail_store,home_goods_store,ChIJH2Tj7OTp9IgRLypdwQb4hqY,Angela's Gifts DBA Maria Angela DSouza,33.4246159,-84.6009832,home_goods_store|store|point_of_interest|establishment,"105 Lexington Pass, Peachtree City",OPERATIONAL
retail_store,home_goods_store,ChIJ1YmPPCPo9IgRYyofRwzzlsQ,Circa Antiques Marketplace,33.4739598,-84.596719,cafe|home_goods_store|food|store|point_of_interest|establishment,"865 Senoia Road, Tyrone",OPERATIONAL
retail_store,home_goods_store,ChIJX2M5rNjp9IgRr61EvWaMvI0,Floor Coverings International Peachtree City,33.4811754,-84.5865278,home_goods_store|general_contractor|store|point_of_interest|establishment,"1015 Tyrone Road #520, Tyrone",CLOSED_TEMPORARILY
retail_store,home_goods_store,ChIJaxNM5_7p9IgRftPfX-G9-VM,Dealers Choice,33.4141306,-84.6020411,roofing_contractor|home_goods_store|store|point_of_interest|establishment,"403 Georgia 74, Peachtree City",OPERATIONAL
retail_store,home_goods_store,ChIJRxSFKzXo9IgRxVE5veUTgns,Deja Vu Home Furnishings Consignment,33.4550924,-84.5873901,furniture_store|home_goods_store|store|point_of_interest|establishment,"105 Glendalough Court, Tyrone",OPERATIONAL
retail_store,home_goods_store,ChIJzd7FzMXp9IgRGyAyOlGYXtQ,Mattress Firm Peachtree City,33.4384752,-84.5899071,furniture_store|home_goods_store|store|point_of_interest|establishment,"1269 North Peachtree Parkway Suite 1 through 4, Peachtree City",OPERATIONAL
retail_store,home_goods_store,ChIJM2fPgRfo9IgRlq2gx5a7frU,"Turan Designs, Inc.",33.4798387,-84.5949221,home_goods_store|store|general_contractor|point_of_interest|establishment,"125 Howell Road, Tyrone",OPERATIONAL
retail_store,home_goods_store,ChIJR2UCns_v9IgR9Fx3Vrb_kqs,Hammertime GA,33.4790379,-84.5899471,furniture_store|home_goods_store|store|general_contractor|point_of_interest|establishment,"1001 Senoia Road, Tyrone",OPERATIONAL
retail_store,home_goods_store,ChIJDTZLEFvp9IgRUC6mMseFbA8,The Yellow Daisy Antiques and Community Marketplace,33.4790854,-84.589755,home_goods_store|store|point_of_interest|establishment,"1003 Senoia Road, Tyrone",OPERATIONAL
retail_store,home_goods_store,ChIJbd2f4gHq9IgR7Nuu5jc6caE,Kemp's Dalton West Flooring,33.4107933,-84.6016387,furniture_store|home_goods_store|store|general_contractor|point_of_interest|establishment,"355 Georgia 74, Peachtree City",OPERATIONAL
retail_store,home_goods_store,ChIJIdhQfGTr9IgRvAbjtaDte-Y,Board & Brush Creative Studio - Peachtree City,33.4070092,-84.5995662,home_goods_store|store|point_of_interest|establishment,"277 Georgia 74 #204, Peachtree City",OPERATIONAL
retail_store,home_goods_store,ChIJxxyw7-zr9IgRnWP16zv8Jlw,The Clover Road,33.4064602,-84.5981166,home_goods_store|store|point_of_interest|establishment,"320 Preston Chase Drive, Peachtree City",OPERATIONAL
grocery_store,grocery_or_supermarket,ChIJaWH52XLo9IgRxZB40lgTK_c,Publix Super Market at South Hampton Village,33.4881853,-84.5871117,supermarket|florist|bakery|liquor_store|grocery_or_supermarket|food|store|point_of_interest|establishment,"1512 Georgia 74, Tyrone",OPERATIONAL
grocery_store,grocery_or_supermarket,ChIJ_dy1Ctnp9IgRqkpRyEaoGOE,Target Grocery,33.4370468,-84.5894247,grocery_or_supermarket|supermarket|food|store|point_of_interest|establishment,"1209 Peachtree Parkway N, Peachtree City",OPERATIONAL
restaurant,restaurant,ChIJncXljsbp9IgRfyUIqusTHR4,Outback Steakhouse,33.44069469999999,-84.5896686,bar|meal_takeaway|restaurant|food|point_of_interest|establishment,"995 North Peachtree Parkway, Peachtree City",OPERATIONAL
restaurant,restaurant,ChIJ8UVA9sbp9IgRB9gOWSFifqc,Subway,33.4397424,-84.588653,meal_takeaway|restaurant|food|point_of_interest|establishment,"1013 North Peachtree Parkway Suite 004, Peachtree City",CLOSED_TEMPORARILY
restaurant,restaurant,ChIJ8XbggMbp9IgR8JTVGyrzzK8,Chick-fil-A,33.4405095,-84.5907624,restaurant|food|point_of_interest|establishment,"1100 North Peachtree Parkway, Peachtree City",OPERATIONAL
restaurant,restaurant,ChIJzd7FzMXp9IgR2ym7kPFNSQs,Planet Smoothie,33.43856009999999,-84.5900347,restaurant|food|point_of_interest|establishment,"1267 North Peachtree Parkway, Peachtree City",OPERATIONAL
restaurant,restaurant,ChIJd2xr9sbp9IgRdxKZmUBYyak,The BeiRut,33.43862739999999,-84.5888308,restaurant|food|point_of_interest|establishment,"1025 North Peachtree Parkway, Peachtree City",OPERATIONAL
restaurant,restaurant,ChIJ_yFiH_3p9IgRIfFS0qnUATI,Mellow Mushroom Peachtree City,33.4070066,-84.6000694,restaurant|food|point_of_interest|establishment,"275 Georgia 74, Peachtree City",OPERATIONAL
restaurant,restaurant,ChIJVSnHzMXp9IgRzZOHWGdueEA,Jet's Pizza,33.4385131,-84.5910291,meal_delivery|meal_takeaway|restaurant|food|point_of_interest|establishment,"1257 North Peachtree Parkway, Peachtree City",OPERATIONAL
restaurant,restaurant,ChIJbYl1yRXo9IgRWJ_Ru6_r7ik,Kakao Cafe,33.4795755,-84.5901662,cafe|store|restaurant|food|point_of_interest|establishment,"998 Senoia Road, Tyrone",OPERATIONAL
restaurant,restaurant,ChIJddkA2nLo9IgRfKHcquxxazQ,Partners II Pizza,33.4788597,-84.5904804,meal_takeaway|restaurant|food|point_of_interest|establishment,"995 Senoia Road, Tyrone",OPERATIONAL
restaurant,restaurant,ChIJKVaqzcXp9IgRuVzCiIewQbw,Mr. Fuji Steakhouse and Sushi,33.4378843,-84.5892303,restaurant|food|point_of_interest|establishment,"1204 North Peachtree Parkway, Peachtree City",OPERATIONAL
restaurant,restaurant,ChIJCToIXG3o9IgRCCq0vg70QlQ,Papa Johns Pizza,33.4884571,-84.5839892,restaurant|food|point_of_interest|establishment,"105 Saint, Stephens Court Suite C, Tyrone",OPERATIONAL
restaurant,restaurant,ChIJRUdQYsbp9IgRw_RMOiugJug,Wendy's,33.43998889999999,-84.5912879,restaurant|food|point_of_interest|establishment,"1102 Peachtree Parkway, Peachtree City",OPERATIONAL
restaurant,restaurant,ChIJtQ9QK__p9IgRD0BIGuJkiv4,Grinds & Wines,33.4080338,-84.6006874,restaurant|bar|food|point_of_interest|establishment,"290 Georgia 74, Peachtree City",OPERATIONAL
restaurant,restaurant,ChIJizuBhwHq9IgRWIFmMIY5lM8,Dunkin',33.4086055,-84.6007008,bakery|cafe|meal_takeaway|store|restaurant|food|point_of_interest|establishment,"307 Georgia 74, Peachtree City",OPERATIONAL
restaurant,restaurant,ChIJCToIXG3o9IgR9sAgepxwhIs,Waffle House,33.48853199999999,-84.584437,meal_takeaway|restaurant|food|point_of_interest|establishment,"115 Stephens Court, Tyrone",OPERATIONAL
restaurant,restaurant,ChIJzWQlB8fp9IgRkjjCkmUDZ1c,Stix By AZN,33.43876820000001,-84.5887871,meal_delivery|restaurant|food|point_of_interest|establishment,"1019 North Peachtree Parkway, Peachtree City",OPERATIONAL
restaurant,restaurant,ChIJtQrNQXfp9IgRnJNQwESyr7Q,Curious Cantina,33.4387033,-84.5911345,restaurant|food|point_of_interest|establishment,"1261 North Peachtree Parkway, Peachtree City",OPERATIONAL
restaurant,restaurant,ChIJT08q6sbp9IgRrX9Yz5j1CPo,Chicken Salad Chick,33.43994199999999,-84.588631,cafe|meal_takeaway|restaurant|food|point_of_interest|establishment,"1003 North Peachtree Parkway, Peachtree City",OPERATIONAL
restaurant,restaurant,ChIJF-t-CMfp9IgRy0kS_PPww9k,Charm Thai Cuisine,33.4398157,-84.5886493,restaurant|food|point_of_interest|establishment,"1009 North Peachtree Parkway, Peachtree City",OPERATIONAL
restaurant,restaurant,ChIJFf8DgEfp9IgRn_1M_XL1Ixk,ZENSHI Handcrafted Sushi,33.43909229999999,-84.5885366,restaurant|meal_takeaway|food|point_of_interest|establishment,"1101 North Peachtree Parkway, Peachtree City",OPERATIONAL
restaurant,restaurant,ChIJRbdTw8bp9IgRdEWm8lj5Hfw,Kroger Deli,33.43915859999999,-84.5883728,restaurant|food|store|point_of_interest|establishment,"1017 North Peachtree Parkway, Peachtree City",OPERATIONAL
restaurant,restaurant,ChIJZzrJQ8Hp9IgRpZU8HjdQCPc,Pizza Hut Express,33.4370011,-84.5897665,meal_takeaway|restaurant|food|point_of_interest|establishment,"1209 North Peachtree Parkway, Peachtree City",OPERATIONAL
restaurant,restaurant,ChIJE5mfD8fp9IgRDG8LtIX_A0o,Palmer's,33.440413,-84.586986,restaurant|food|point_of_interest|establishment,"991 North Peachtree Parkway, Peachtree City",OPERATIONAL
restaurant,restaurant,ChIJD4W23Tjp9IgRAREj_WLvrJI,She Craft Co,33.4780254,-84.5953224,restaurant|food|point_of_interest|establishment,"929 Senoia Road, Tyrone",OPERATIONAL
restaurant,restaurant,ChIJH4QaCd3p9IgRV1S4anBomdY,Christo’s Pizza Food Truck,33.4189585,-84.6024939,restaurant|food|point_of_interest|establishment,"500 Kedron Drive, Peachtree City",OPERATIONAL
restaurant,restaurant,ChIJRcPo2XLo9IgRqsVQNKsYVrU,Nikko Japanese Steakhouse,33.4892955,-84.5858216,bar|night_club|restaurant|food|point_of_interest|establishment,"1532 Georgia 74, Tyrone",OPERATIONAL
restaurant,restaurant,ChIJfXz0W5O0qGURBDsiC1w0UOI,PTC GRILL FOOD TRUCK,33.4651696,-84.568697,restaurant|food|point_of_interest|establishment,"205 Farr Lake Drive, Tyrone",OPERATIONAL
restaurant,restaurant,ChIJIx7rbIDp9IgR_RqT4pV6vf8,The Alchemist Kitchen + Bar,33.4121424,-84.601712,restaurant|bar|food|point_of_interest|establishment,"361 Georgia 74 STE 102, Peachtree City",OPERATIONAL
restaurant,restaurant,ChIJlyNsVZrp9IgRyroDTRBNKp0,American Deli,33.487777,-84.5869921,restaurant|food|point_of_interest|establishment,"1508 Georgia 74 Ste 12, Tyrone",OPERATIONAL
restaurant,restaurant,ChIJ78Mb8Qfp9IgR5XbaFkUa9b0,Ohio Hog Company,33.4875099,-84.5862729,restaurant|food|point_of_interest|establishment,"1492 Georgia 74, Tyrone",OPERATIONAL
restaurant,restaurant,ChIJZ2NV1vTp9IgRItSDGhv9ZH0,ZENSHI Handcrafted Sushi,33.48828409999999,-84.5871068,restaurant|meal_takeaway|food|point_of_interest|establishment,"1512 Georgia 74, Tyrone",OPERATIONAL
restaurant,restaurant,ChIJuYVDbezr9IgR1W5CtLXwKpw,Thai Spice,33.4077855,-84.6006398,restaurant|food|point_of_interest|establishment,"286 Georgia 74 N, Peachtree City",OPERATIONAL
restaurant,restaurant,ChIJMbjrhHPr9IgR4nFknUy9a2w,Clean Eatz Peachtree City,33.4075507,-84.6005162,restaurant|food|point_of_interest|establishment,"282 Georgia 74, Peachtree City",OPERATIONAL
restaurant,restaurant,ChIJyWHpGP7r9IgRI7AdXgAxV_Y,Wok Express Chinese Restaurant,33.4069267,-84.6001337,restaurant|food|point_of_interest|establishment,"275 B Georgia 74 #2, Peachtree City",OPERATIONAL
restaurant,restaurant,ChIJVVXFmXLo9IgR0U1v8FJY9y8,H.J. Wings & Things,33.4889486,-84.5835858,bar|restaurant|food|point_of_interest|establishment,"1158 Senoia Road, Tyrone",OPERATIONAL
hospital,hospital,ChIJ_wsb03jJ9IgRG7svXExH0e8,Joint Regeneration & Anti-Aging of Peachtree City,33.4362665,-84.5888229,hospital|doctor|health|point_of_interest|establishment,"1601 Georgian Park, Peachtree City",OPERATIONAL
hospital,hospital,ChIJgysUXADp9IgR65ixIfBgwfU,Piedmont Hospital,33.41928160000001,-84.6029995,hospital|health|point_of_interest|establishment,"212 Lenox Drive, Peachtree City",OPERATIONAL
hospital,hospital,ChIJraOOrRLo9IgRflox2Jmw4_s,Publix Pharmacy at South Hampton Village,33.4881717,-84.5870773,pharmacy|hospital|store|health|point_of_interest|establishment,"1512 Georgia 74, Tyrone",OPERATIONAL
hospital,hospital,ChIJP_yGSkXp9IgRv25fDy0vqOc,VITALCARE HEALTH | URGENT CARE | PRIMARY CARE | WEIGHT MANAGEMENT,33.4860052,-84.5844728,hospital|doctor|health|point_of_interest|establishment,"1130 Senoia Road STE B4, Tyrone",OPERATIONAL
medical_clinic,doctor,ChIJz4QKPWvo9IgRzXjNGBOPd6E,Little Peaches Pediatric Dentistry,33.482237,-84.583502,dentist|doctor|health|point_of_interest|establishment,"120 Handley Road #210, Tyrone",OPERATIONAL
medical_clinic,doctor,ChIJseBo08Pp9IgRx1ay191lO24,Peachtree City Physicians Group,33.435635,-84.5904945,doctor|health|point_of_interest|establishment,"1401 Georgian Park #200, Peachtree City",OPERATIONAL
pharmacy,pharmacy,ChIJzd7FzMXp9IgRTcA5pc2i7O0,CVS Pharmacy,33.4370391,-84.5895185,pharmacy|store|health|point_of_interest|establishment,"1209 North Peachtree Parkway, Peachtree City",OPERATIONAL
pharmacy,pharmacy,ChIJ24bJWcbp9IgR_szaExlQoZU,Kroger Pharmacy,33.4391976,-84.588383,pharmacy|drugstore|store|health|point_of_interest|establishment,"1017 North Peachtree Parkway, Peachtree City",OPERATIONAL
technical_college,university,ChIJTTtnKmvo9IgRv3B0dOutZ0s,College Options Foundation,33.480007,-84.5846347,university|travel_agency|finance|point_of_interest|establishment,"115 Lloyd Avenue, Tyrone",OPERATIONAL
technical_college,university,ChIJJzrxh0vr9IgR7ARTanAF0f4,Lisa Kelly voice academy,33.406972,-84.5994539,university|point_of_interest|establishment,"277 Georgia 74 #213, Peachtree City",OPERATIONAL
school,primary_school,ChIJqwvqVebp9IgRVQpNJ14sKOw,Kedron Elementary School,33.4299721,-84.5981102,primary_school|school|point_of_interest|establishment,"200 Kedron Drive, Peachtree City",OPERATIONAL
school,primary_school,ChIJc4oN6dzp9IgRO1LKPU_Otv8,St Paul Lutheran School,33.43764649999999,-84.597455,primary_school|school|church|place_of_worship|point_of_interest|establishment,"700 Ardenlee Parkway, Peachtree City",OPERATIONAL
school,primary_school,ChIJkypcH8Xp9IgRf_oQ1jRYkMI,Crabapple Lane Elementary School,33.440366,-84.5944042,primary_school|school|point_of_interest|establishment,"450 Crabapple Lane, Peachtree City",OPERATIONAL
school,primary_school,ChIJgfUyFxjo9IgRK1s6I9Vs6O4,Crossroads Christian School,33.4785403,-84.5966489,primary_school|school|point_of_interest|establishment,"305 Arrowood Road, Tyrone",OPERATIONAL
school,primary_school,ChIJ2x_3uh3q9IgReOAyDbGNe_U,Peachtree City Elementary School,33.4084306,-84.5920889,primary_school|school|point_of_interest|establishment,"201 Wisdom Road, Peachtree City",OPERATIONAL
